annee;ROME;rome_label;cbassin;lib_bassin_bmo19;oee;defm_abc;ind_tension_d
2020;D1406;Management en force de vente;9326;LA CASA;2;11;4
2020;D1407;Relation technico-commerciale;9326;LA CASA;11;3;2
2020;D1408;Téléconseil et télévente;9326;LA CASA;16;38;1
2020;D1501;Animation de vente;9326;LA CASA;8;12;5
2020;D1505;Personnel de caisse;9326;LA CASA;99;92;1
2020;D1507;Mise en rayon libre-service;9326;LA CASA;160;137;1
2020;E1103;Communication;9326;LA CASA;7;47;2
2020;E1205;Réalisation de contenus multimédias;9326;LA CASA;3;35;5
2020;F1101;Architecture du BTP;9326;LA CASA;1;8;1
2020;F1106;Ingénierie et études du BTP;9326;LA CASA;7;11;5
2020;F1201;Conduite de travaux du BTP;9326;LA CASA;3;10;4
2020;F1202;Direction de chantier du BTP;9326;LA CASA;4;13;3
2020;F1602;Électricité bâtiment;9326;LA CASA;66;30;4
2020;F1603;Installation d'équipements sanitaires et thermiques;9326;LA CASA;81;31;5
2020;F1604;Montage d'agencements;9326;LA CASA;21;13;4
2020;F1606;Peinture en bâtiment;9326;LA CASA;13;70;4
2020;F1607;Pose de fermetures menuisées;9326;LA CASA;16;7;4
2020;F1608;Pose de revêtements rigides;9326;LA CASA;6;3;3
2020;F1701;Construction en béton;9326;LA CASA;8;18;5
2020;F1703;Maçonnerie;9326;LA CASA;49;61;3
2020;F1704;Préparation du gros oeuvre et des travaux publics;9326;LA CASA;31;3;4
2020;G1101;Accueil touristique;9326;LA CASA;7;27;1
2020;G1202;Animation d'activités culturelles ou ludiques;9326;LA CASA;1;16;1
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;9326;LA CASA;4;33;1
2020;G1204;Éducation en activités sportives;9326;LA CASA;10;73;1
2020;G1501;Personnel d'étage;9326;LA CASA;83;3;3
2020;G1502;Personnel polyvalent d'hôtellerie;9326;LA CASA;15;10;4
2020;G1503;Management du personnel d'étage;9326;LA CASA;18;4;5
2020;G1601;Management du personnel de cuisine;9326;LA CASA;102;64;3
2020;G1602;Personnel de cuisine;9326;LA CASA;519;210;3
2020;G1603;Personnel polyvalent en restauration;9326;LA CASA;122;69;4
2020;G1604;Fabrication de crêpes ou pizzas;9326;LA CASA;16;25;5
2020;G1605;Plonge en restauration;9326;LA CASA;59;2;5
2020;G1702;Personnel du hall;9326;LA CASA;14;14;3
2020;G1703;Réception en hôtellerie;9326;LA CASA;101;86;3
2020;G1801;Café, bar brasserie;9326;LA CASA;74;111;4
2020;G1802;Management du service en restauration;9326;LA CASA;114;58;4
2020;G1803;Service en restauration;9326;LA CASA;367;291;4
2020;H1102;Management et ingénierie d'affaires;9326;LA CASA;2;4;2
2020;H1206;Management et ingénierie études, recherche et développement industriel;9326;LA CASA;7;22;5
2020;H1502;Management et ingénierie qualité industrielle;9326;LA CASA;2;1;5
2020;H2206;Réalisation de menuiserie bois et tonnellerie;9326;LA CASA;6;3;4
2020;H2502;Management et ingénierie de production;9326;LA CASA;11;17;5
2020;H2909;Montage-assemblage mécanique;9326;LA CASA;14;10;5
2020;H3302;Opérations manuelles d'assemblage, tri ou emballage;9326;LA CASA;91;14;5
2020;I1203;Maintenance des bâtiments et des locaux;9326;LA CASA;35;48;2
2020;I1304;Installation et maintenance d'équipements industriels et d'exploitation;9326;LA CASA;40;5;5
2020;I1307;Installation et maintenance télécoms et courants faibles;9326;LA CASA;101;1;5
2020;I1309;Maintenance électrique;9326;LA CASA;16;7;5
2020;I1401;Maintenance informatique et bureautique;9326;LA CASA;11;18;5
2020;I1604;Mécanique automobile et entretien de véhicules;9326;LA CASA;34;27;5
2020;I1606;Réparation de carrosserie;9326;LA CASA;3;10;5
2020;J1301;Personnel polyvalent des services hospitaliers;9326;LA CASA;12;58;1
2020;J1303;Assistance médico-technique;9326;LA CASA;15;9;5
2020;J1304;Aide en puériculture;9326;LA CASA;6;17;5
2020;J1307;Préparation en pharmacie;9326;LA CASA;15;9;5
2020;J1405;Optique - lunetterie;9326;LA CASA;9;12;5
2020;J1501;Soins d'hygiène, de confort du patient;9326;LA CASA;41;49;5
2020;J1506;Soins infirmiers généralistes;9326;LA CASA;24;5;5
2020;K1201;Action sociale;9326;LA CASA;9;1;4
2020;K1202;Éducation de jeunes enfants;9326;LA CASA;1;5;5
2020;K1207;Intervention socioéducative;9326;LA CASA;8;17;5
2020;K1301;Accompagnement médicosocial;9326;LA CASA;12;10;5
2020;K1302;Assistance auprès d'adultes;9326;LA CASA;104;4;5
2020;K1304;Services domestiques;9326;LA CASA;90;215;5
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;9326;LA CASA;13;52;5
2020;K2111;Formation professionnelle;9326;LA CASA;12;31;3
2020;K2204;Nettoyage de locaux;9326;LA CASA;62;8;1
2020;K2502;Management de sécurité privée;9326;LA CASA;0;8;4
2020;K2503;Sécurité et surveillance privées;9326;LA CASA;150;110;4
2020;M1101;Achats;9326;LA CASA;23;7;5
2020;M1203;Comptabilité;9326;LA CASA;38;77;5
2020;M1501;Assistanat en ressources humaines;9326;LA CASA;12;25;2
2020;M1502;Développement des ressources humaines;9326;LA CASA;37;19;5
2020;M1601;Accueil et renseignements;9326;LA CASA;48;133;5
2020;M1602;Opérations administratives;9326;LA CASA;5;56;2
2020;M1603;Distribution de documents;9326;LA CASA;4;7;1
2020;M1604;Assistanat de direction;9326;LA CASA;17;72;3
2020;M1605;Assistanat technique et administratif;9326;LA CASA;32;21;2
2020;M1607;Secrétariat;9326;LA CASA;63;204;1
2020;M1609;Secrétariat et assistanat médical ou médico-social;9326;LA CASA;17;60;1
2020;M1801;Administration de systèmes d'information;9326;LA CASA;5;4;5
2020;M1802;Expertise et support en systèmes d'information;9326;LA CASA;7;15;5
2020;M1803;Direction des systèmes d'information;9326;LA CASA;2;33;5
2020;M1805;Études et développement informatique;9326;LA CASA;14;77;5
2020;M1806;Conseil et maîtrise d'ouvrage en systèmes d'information;9326;LA CASA;1;1;5
2020;M1810;Production et exploitation de systèmes d'information;9326;LA CASA;12;3;5
2020;N1101;Conduite d'engins de déplacement des charges;9326;LA CASA;62;13;1
2020;N1103;Magasinage et préparation de commandes;9326;LA CASA;173;71;1
2020;N1105;Manutention manuelle de charges;9326;LA CASA;138;25;1
2020;N4101;Conduite de transport de marchandises sur longue distance;9326;LA CASA;44;47;1
2020;N4102;Conduite de transport de particuliers;9326;LA CASA;2;49;2
2020;N4105;Conduite et livraison par tournées sur courte distance;9326;LA CASA;49;107;2
2020;D1106;Vente en alimentation;5210;LA FERTE BERNARD;1;4;1
2020;D1505;Personnel de caisse;5210;LA FERTE BERNARD;1;2;2
2020;D1507;Mise en rayon libre-service;5210;LA FERTE BERNARD;2;1;1
2020;F1603;Installation d'équipements sanitaires et thermiques;5210;LA FERTE BERNARD;1;2;5
2020;F1703;Maçonnerie;5210;LA FERTE BERNARD;1;2;4
2020;G1602;Personnel de cuisine;5210;LA FERTE BERNARD;2;1;5
2020;G1603;Personnel polyvalent en restauration;5210;LA FERTE BERNARD;1;2;3
2020;G1801;Café, bar brasserie;5210;LA FERTE BERNARD;11;1;5
2020;G1803;Service en restauration;5210;LA FERTE BERNARD;2;1;5
2020;H2102;Conduite d'équipement de production alimentaire;5210;LA FERTE BERNARD;3;1;5
2020;H3301;Conduite d'équipement de conditionnement;5210;LA FERTE BERNARD;66;1;2
2020;I1604;Mécanique automobile et entretien de véhicules;5210;LA FERTE BERNARD;2;1;5
2020;J1301;Personnel polyvalent des services hospitaliers;5210;LA FERTE BERNARD;1;10;4
2020;K1302;Assistance auprès d'adultes;5210;LA FERTE BERNARD;8;6;5
2020;K1304;Services domestiques;5210;LA FERTE BERNARD;1;2;1
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;5210;LA FERTE BERNARD;5;3;1
2020;K2204;Nettoyage de locaux;5210;LA FERTE BERNARD;1;1;2
2020;N1103;Magasinage et préparation de commandes;5210;LA FERTE BERNARD;1;2;5
2020;N4101;Conduite de transport de marchandises sur longue distance;5210;LA FERTE BERNARD;1;5;5
2020;A1203;Entretien des espaces verts;5212;LA FLECHE;1;1;4
2020;A1401;Aide agricole de production fruitière ou viticole;5212;LA FLECHE;38;6;5
2020;A1405;Arboriculture et viticulture;5212;LA FLECHE;1;9;5
2020;A1414;Horticulture et maraîchage;5212;LA FLECHE;1;1;3
2020;D1102;Boulangerie - viennoiserie;5212;LA FLECHE;3;3;3
2020;D1106;Vente en alimentation;5212;LA FLECHE;2;2;5
2020;D1208;Soins esthétiques et corporels;5212;LA FLECHE;2;3;5
2020;D1214;Vente en habillement et accessoires de la personne;5212;LA FLECHE;1;1;1
2020;D1401;Assistanat commercial;5212;LA FLECHE;1;5;4
2020;D1402;Relation commerciale grands comptes et entreprises;5212;LA FLECHE;0;1;3
2020;D1505;Personnel de caisse;5212;LA FLECHE;3;2;1
2020;D1507;Mise en rayon libre-service;5212;LA FLECHE;7;6;1
2020;F1603;Installation d'équipements sanitaires et thermiques;5212;LA FLECHE;3;1;5
2020;F1703;Maçonnerie;5212;LA FLECHE;4;1;5
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;5212;LA FLECHE;13;2;1
2020;G1204;Éducation en activités sportives;5212;LA FLECHE;2;1;5
2020;G1602;Personnel de cuisine;5212;LA FLECHE;3;1;5
2020;G1603;Personnel polyvalent en restauration;5212;LA FLECHE;3;1;5
2020;G1605;Plonge en restauration;5212;LA FLECHE;1;1;5
2020;G1801;Café, bar brasserie;5212;LA FLECHE;1;1;1
2020;G1803;Service en restauration;5212;LA FLECHE;1;2;1
2020;H2102;Conduite d'équipement de production alimentaire;5212;LA FLECHE;12;1;1
2020;H2903;Conduite d'équipement d'usinage;5212;LA FLECHE;1;1;5
2020;H2913;Soudage manuel;5212;LA FLECHE;6;2;5
2020;I1604;Mécanique automobile et entretien de véhicules;5212;LA FLECHE;1;2;5
2020;J1301;Personnel polyvalent des services hospitaliers;5212;LA FLECHE;1;4;5
2020;J1501;Soins d'hygiène, de confort du patient;5212;LA FLECHE;1;1;5
2020;K1302;Assistance auprès d'adultes;5212;LA FLECHE;1;3;5
2020;K1304;Services domestiques;5212;LA FLECHE;8;1;2
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;5212;LA FLECHE;4;4;3
2020;K2204;Nettoyage de locaux;5212;LA FLECHE;3;2;4
2020;M1601;Accueil et renseignements;5212;LA FLECHE;1;2;1
2020;M1607;Secrétariat;5212;LA FLECHE;1;2;3
2020;N1103;Magasinage et préparation de commandes;5212;LA FLECHE;1;6;3
2020;N4101;Conduite de transport de marchandises sur longue distance;5212;LA FLECHE;1;1;5
2020;N4103;Conduite de transport en commun sur route;5212;LA FLECHE;1;1;5
2020;A1203;Entretien des espaces verts;5214;LA ROCHE SUR YON;1;12;5
2020;A1414;Horticulture et maraîchage;5214;LA ROCHE SUR YON;6;11;5
2020;A1416;Polyculture, élevage;5214;LA ROCHE SUR YON;1;2;3
2020;C1102;Conseil clientèle en assurances;5214;LA ROCHE SUR YON;1;1;5
2020;C1206;Gestion de clientèle bancaire;5214;LA ROCHE SUR YON;15;1;5
2020;C1504;Transaction immobilière;5214;LA ROCHE SUR YON;5;4;5
2020;D1101;Boucherie;5214;LA ROCHE SUR YON;3;1;5
2020;D1102;Boulangerie - viennoiserie;5214;LA ROCHE SUR YON;1;1;5
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;5214;LA ROCHE SUR YON;1;1;5
2020;D1106;Vente en alimentation;5214;LA ROCHE SUR YON;5;6;1
2020;D1202;Coiffure;5214;LA ROCHE SUR YON;1;2;5
2020;D1208;Soins esthétiques et corporels;5214;LA ROCHE SUR YON;3;4;5
2020;D1209;Vente de végétaux;5214;LA ROCHE SUR YON;1;3;1
2020;D1211;Vente en articles de sport et loisirs;5214;LA ROCHE SUR YON;2;5;1
2020;D1212;Vente en décoration et équipement du foyer;5214;LA ROCHE SUR YON;3;1;5
2020;D1214;Vente en habillement et accessoires de la personne;5214;LA ROCHE SUR YON;3;10;1
2020;D1401;Assistanat commercial;5214;LA ROCHE SUR YON;3;8;2
2020;D1402;Relation commerciale grands comptes et entreprises;5214;LA ROCHE SUR YON;9;1;5
2020;D1403;Relation commerciale auprès de particuliers;5214;LA ROCHE SUR YON;1;1;3
2020;D1406;Management en force de vente;5214;LA ROCHE SUR YON;1;1;4
2020;D1407;Relation technico-commerciale;5214;LA ROCHE SUR YON;1;1;5
2020;D1408;Téléconseil et télévente;5214;LA ROCHE SUR YON;1;2;1
2020;D1505;Personnel de caisse;5214;LA ROCHE SUR YON;3;10;1
2020;D1507;Mise en rayon libre-service;5214;LA ROCHE SUR YON;8;8;1
2020;E1103;Communication;5214;LA ROCHE SUR YON;1;3;3
2020;F1104;Dessin BTP;5214;LA ROCHE SUR YON;1;1;5
2020;F1106;Ingénierie et études du BTP;5214;LA ROCHE SUR YON;2;1;5
2020;F1201;Conduite de travaux du BTP;5214;LA ROCHE SUR YON;1;1;5
2020;F1302;Conduite d'engins de terrassement et de carrière;5214;LA ROCHE SUR YON;1;1;5
2020;F1602;Électricité bâtiment;5214;LA ROCHE SUR YON;6;4;5
2020;F1603;Installation d'équipements sanitaires et thermiques;5214;LA ROCHE SUR YON;2;5;5
2020;F1604;Montage d'agencements;5214;LA ROCHE SUR YON;16;3;5
2020;F1606;Peinture en bâtiment;5214;LA ROCHE SUR YON;9;1;5
2020;F1607;Pose de fermetures menuisées;5214;LA ROCHE SUR YON;2;1;5
2020;F1608;Pose de revêtements rigides;5214;LA ROCHE SUR YON;1;1;5
2020;F1610;Pose et restauration de couvertures;5214;LA ROCHE SUR YON;1;1;5
2020;F1611;Réalisation et restauration de façades;5214;LA ROCHE SUR YON;2;1;5
2020;F1613;Travaux d'étanchéité et d'isolation;5214;LA ROCHE SUR YON;2;1;5
2020;F1703;Maçonnerie;5214;LA ROCHE SUR YON;13;2;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;5214;LA ROCHE SUR YON;9;4;5
2020;G1202;Animation d'activités culturelles ou ludiques;5214;LA ROCHE SUR YON;1;2;3
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;5214;LA ROCHE SUR YON;1;7;3
2020;G1204;Éducation en activités sportives;5214;LA ROCHE SUR YON;1;3;2
2020;G1501;Personnel d'étage;5214;LA ROCHE SUR YON;11;1;4
2020;G1601;Management du personnel de cuisine;5214;LA ROCHE SUR YON;2;1;5
2020;G1602;Personnel de cuisine;5214;LA ROCHE SUR YON;2;9;5
2020;G1603;Personnel polyvalent en restauration;5214;LA ROCHE SUR YON;11;7;3
2020;G1605;Plonge en restauration;5214;LA ROCHE SUR YON;1;3;4
2020;G1703;Réception en hôtellerie;5214;LA ROCHE SUR YON;2;2;4
2020;G1801;Café, bar brasserie;5214;LA ROCHE SUR YON;3;4;3
2020;G1803;Service en restauration;5214;LA ROCHE SUR YON;1;10;3
2020;H1203;Conception et dessin produits mécaniques;5214;LA ROCHE SUR YON;1;1;5
2020;H2101;Abattage et découpe des viandes;5214;LA ROCHE SUR YON;2;7;5
2020;H2102;Conduite d'équipement de production alimentaire;5214;LA ROCHE SUR YON;6;3;5
2020;H2206;Réalisation de menuiserie bois et tonnellerie;5214;LA ROCHE SUR YON;6;10;5
2020;H2901;Ajustement et montage de fabrication;5214;LA ROCHE SUR YON;1;1;5
2020;H2902;Chaudronnerie - tôlerie;5214;LA ROCHE SUR YON;2;1;5
2020;H2903;Conduite d'équipement d'usinage;5214;LA ROCHE SUR YON;1;3;5
2020;H2909;Montage-assemblage mécanique;5214;LA ROCHE SUR YON;2;1;5
2020;H2913;Soudage manuel;5214;LA ROCHE SUR YON;12;1;5
2020;H3301;Conduite d'équipement de conditionnement;5214;LA ROCHE SUR YON;1;1;1
2020;H3302;Opérations manuelles d'assemblage, tri ou emballage;5214;LA ROCHE SUR YON;8;21;1
2020;I1203;Maintenance des bâtiments et des locaux;5214;LA ROCHE SUR YON;4;7;2
2020;I1304;Installation et maintenance d'équipements industriels et d'exploitation;5214;LA ROCHE SUR YON;2;2;5
2020;I1309;Maintenance électrique;5214;LA ROCHE SUR YON;5;1;5
2020;I1604;Mécanique automobile et entretien de véhicules;5214;LA ROCHE SUR YON;1;3;5
2020;I1606;Réparation de carrosserie;5214;LA ROCHE SUR YON;2;2;5
2020;J1301;Personnel polyvalent des services hospitaliers;5214;LA ROCHE SUR YON;15;1;2
2020;J1304;Aide en puériculture;5214;LA ROCHE SUR YON;1;1;5
2020;J1305;Conduite de véhicules sanitaires;5214;LA ROCHE SUR YON;11;1;5
2020;J1501;Soins d'hygiène, de confort du patient;5214;LA ROCHE SUR YON;9;4;5
2020;J1506;Soins infirmiers généralistes;5214;LA ROCHE SUR YON;6;3;4
2020;K1206;Intervention socioculturelle;5214;LA ROCHE SUR YON;1;1;3
2020;K1207;Intervention socioéducative;5214;LA ROCHE SUR YON;8;1;3
2020;K1301;Accompagnement médicosocial;5214;LA ROCHE SUR YON;8;3;5
2020;K1302;Assistance auprès d'adultes;5214;LA ROCHE SUR YON;2;11;5
2020;K1303;Assistance auprès d'enfants;5214;LA ROCHE SUR YON;2;49;5
2020;K1304;Services domestiques;5214;LA ROCHE SUR YON;2;8;5
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;5214;LA ROCHE SUR YON;7;6;1
2020;K2111;Formation professionnelle;5214;LA ROCHE SUR YON;12;1;5
2020;K2204;Nettoyage de locaux;5214;LA ROCHE SUR YON;157;15;5
2020;K2303;Nettoyage des espaces urbains;5214;LA ROCHE SUR YON;67;1;3
2020;K2304;Revalorisation de produits industriels;5214;LA ROCHE SUR YON;1;1;4
2020;K2503;Sécurité et surveillance privées;5214;LA ROCHE SUR YON;2;3;3
2020;M1203;Comptabilité;5214;LA ROCHE SUR YON;1;12;5
2020;M1501;Assistanat en ressources humaines;5214;LA ROCHE SUR YON;4;3;4
2020;M1502;Développement des ressources humaines;5214;LA ROCHE SUR YON;1;2;3
2020;M1601;Accueil et renseignements;5214;LA ROCHE SUR YON;1;5;4
2020;M1602;Opérations administratives;5214;LA ROCHE SUR YON;2;11;4
2020;M1603;Distribution de documents;5214;LA ROCHE SUR YON;2;1;5
2020;M1605;Assistanat technique et administratif;5214;LA ROCHE SUR YON;2;2;4
2020;M1607;Secrétariat;5214;LA ROCHE SUR YON;1;6;1
2020;M1608;Secrétariat comptable;5214;LA ROCHE SUR YON;1;4;1
2020;M1609;Secrétariat et assistanat médical ou médico-social;5214;LA ROCHE SUR YON;1;2;1
2020;M1707;Stratégie commerciale;5214;LA ROCHE SUR YON;1;2;5
2020;M1805;Études et développement informatique;5214;LA ROCHE SUR YON;1;2;5
2020;N1101;Conduite d'engins de déplacement des charges;5214;LA ROCHE SUR YON;2;6;3
2020;N1103;Magasinage et préparation de commandes;5214;LA ROCHE SUR YON;9;14;3
2020;N1105;Manutention manuelle de charges;5214;LA ROCHE SUR YON;1;9;2
2020;N4101;Conduite de transport de marchandises sur longue distance;5214;LA ROCHE SUR YON;11;6;5
2020;N4102;Conduite de transport de particuliers;5214;LA ROCHE SUR YON;1;3;5
2020;N4103;Conduite de transport en commun sur route;5214;LA ROCHE SUR YON;1;5;5
2020;N4105;Conduite et livraison par tournées sur courte distance;5214;LA ROCHE SUR YON;16;14;5
2020;A1202;Entretien des espaces naturels;7504;LA ROCHELLE;7;2;5
2020;A1203;Entretien des espaces verts;7504;LA ROCHELLE;1;3;5
2020;A1404;Aquaculture;7504;LA ROCHELLE;2;1;5
2020;A1414;Horticulture et maraîchage;7504;LA ROCHELLE;1;1;5
2020;A1416;Polyculture, élevage;7504;LA ROCHELLE;1;1;5
2020;B1803;Réalisation de vêtements sur mesure ou en petite série;7504;LA ROCHELLE;1;1;5
2020;C1102;Conseil clientèle en assurances;7504;LA ROCHELLE;1;1;3
2020;C1206;Gestion de clientèle bancaire;7504;LA ROCHELLE;5;2;3
2020;C1502;Gestion locative immobilière;7504;LA ROCHELLE;1;1;5
2020;C1504;Transaction immobilière;7504;LA ROCHELLE;3;6;5
2020;D1101;Boucherie;7504;LA ROCHELLE;3;3;4
2020;D1102;Boulangerie - viennoiserie;7504;LA ROCHELLE;1;5;4
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;7504;LA ROCHELLE;10;1;4
2020;D1105;Poissonnerie;7504;LA ROCHELLE;1;1;4
2020;D1106;Vente en alimentation;7504;LA ROCHELLE;1;6;4
2020;D1202;Coiffure;7504;LA ROCHELLE;2;2;5
2020;D1208;Soins esthétiques et corporels;7504;LA ROCHELLE;1;8;5
2020;D1209;Vente de végétaux;7504;LA ROCHELLE;1;1;1
2020;D1211;Vente en articles de sport et loisirs;7504;LA ROCHELLE;3;6;1
2020;D1212;Vente en décoration et équipement du foyer;7504;LA ROCHELLE;3;4;2
2020;D1214;Vente en habillement et accessoires de la personne;7504;LA ROCHELLE;7;1;1
2020;D1401;Assistanat commercial;7504;LA ROCHELLE;9;3;1
2020;D1402;Relation commerciale grands comptes et entreprises;7504;LA ROCHELLE;3;1;5
2020;D1403;Relation commerciale auprès de particuliers;7504;LA ROCHELLE;16;1;5
2020;D1404;Relation commerciale en vente de véhicules;7504;LA ROCHELLE;8;1;5
2020;D1407;Relation technico-commerciale;7504;LA ROCHELLE;21;2;4
2020;D1408;Téléconseil et télévente;7504;LA ROCHELLE;3;3;1
2020;D1501;Animation de vente;7504;LA ROCHELLE;3;2;3
2020;D1505;Personnel de caisse;7504;LA ROCHELLE;2;3;1
2020;D1507;Mise en rayon libre-service;7504;LA ROCHELLE;2;5;3
2020;E1103;Communication;7504;LA ROCHELLE;2;3;3
2020;E1205;Réalisation de contenus multimédias;7504;LA ROCHELLE;1;1;1
2020;F1101;Architecture du BTP;7504;LA ROCHELLE;1;1;5
2020;F1106;Ingénierie et études du BTP;7504;LA ROCHELLE;4;1;4
2020;F1201;Conduite de travaux du BTP;7504;LA ROCHELLE;2;2;5
2020;F1202;Direction de chantier du BTP;7504;LA ROCHELLE;3;2;5
2020;F1302;Conduite d'engins de terrassement et de carrière;7504;LA ROCHELLE;1;1;5
2020;F1602;Électricité bâtiment;7504;LA ROCHELLE;9;3;5
2020;F1603;Installation d'équipements sanitaires et thermiques;7504;LA ROCHELLE;8;2;5
2020;F1604;Montage d'agencements;7504;LA ROCHELLE;1;1;5
2020;F1605;Montage de réseaux électriques et télécoms;7504;LA ROCHELLE;3;1;5
